Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
20736469,06/29/2011 08:56:20 PM,06/29/2011 11:55:13 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10314,,,,,MILLER STREET,MAINE AVENUE,INTERSECTION,STATEN ISLAND,,Precinct,Closed,06/30/2011 04:56:20 AM,06/29/2011 11:55:13 PM,01 STATEN ISLAND,STATEN ISLAND,949135,165394,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62057520269926,-74.12648991295413,"(40.62057520269926, -74.12648991295413)"
20742526,06/30/2011 12:12:54 PM,06/30/2011 02:17:15 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11385,78-29 83 STREET,83 STREET,78 ROAD,MYRTLE AVENUE,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,06/30/2011 08:12:54 PM,06/30/2011 02:17:16 PM,05 QUEENS,QUEENS,1021453,195989,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.704543086418134,-73.86581996961876,"(40.704543086418134, -73.86581996961876)"
20743076,06/30/2011 04:19:22 PM,06/30/2011 07:28:41 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11417,,,,,108 AVENUE,95 STREET,INTERSECTION,OZONE PARK,,Precinct,Closed,07/01/2011 12:19:22 AM,06/30/2011 07:28:42 PM,10 QUEENS,QUEENS,1027766,186444,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67831551125019,-73.84311257984513,"(40.67831551125019, -73.84311257984513)"
20743380,06/30/2011 09:34:18 PM,06/30/2011 10:07:25 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11206,14 ARION PLACE,ARION PLACE,BROADWAY,BEAVER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/01/2011 05:34:18 AM,06/30/2011 10:07:25 PM,04 BROOKLYN,BROOKLYN,1001913,193678,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.698260513345176,-73.93630089453747,"(40.698260513345176, -73.93630089453747)"
20743632,06/30/2011 09:05:31 PM,07/01/2011 09:47:05 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10035,,,,,2 AVENUE,EAST  120 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,07/01/2011 05:05:31 AM,07/01/2011 09:47:05 AM,11 MANHATTAN,MANHATTAN,1001996,230587,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79956621493968,-73.93590417105875,"(40.79956621493968, -73.93590417105875)"
20743753,06/30/2011 09:21:36 PM,07/01/2011 12:54:18 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11377,,,,,72 PLACE,CALAMUS AVENUE,INTERSECTION,WOODSIDE,,Precinct,Closed,07/01/2011 05:21:36 AM,07/01/2011 12:54:18 AM,05 QUEENS,QUEENS,1014420,206898,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73451241652514,-73.8911369586682,"(40.73451241652514, -73.8911369586682)"
20743841,06/30/2011 10:36:57 PM,06/30/2011 10:56:39 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10032,,,,,WEST  158 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,07/01/2011 06:36:57 AM,06/30/2011 10:56:39 PM,12 MANHATTAN,MANHATTAN,1000673,242803,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83309826087525,-73.9406527495994,"(40.83309826087525, -73.9406527495994)"
20743901,06/30/2011 10:24:19 PM,06/30/2011 11:50:12 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10027,46 WEST 129 STREET,WEST 129 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,07/01/2011 06:24:19 AM,06/30/2011 11:50:12 PM,10 MANHATTAN,MANHATTAN,1000337,234233,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80957665598191,-73.9418874863903,"(40.80957665598191, -73.9418874863903)"
20744193,06/30/2011 11:07:37 PM,07/01/2011 01:42:48 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10040,602 WEST 190 STREET,WEST 190 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,07/01/2011 07:07:37 AM,07/01/2011 01:42:48 AM,12 MANHATTAN,MANHATTAN,1003650,250783,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.854994977599844,-73.92987178143255,"(40.854994977599844, -73.92987178143255)"
20748365,07/01/2011 09:54:34 AM,07/01/2011 11:06:41 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11428,94-56 224 STREET,224 STREET,JAMAICA AVENUE,95 AVENUE,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,07/01/2011 05:54:34 PM,07/01/2011 11:06:41 AM,13 QUEENS,QUEENS,1058867,202074,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72100848315212,-73.73081211950549,"(40.72100848315212, -73.73081211950549)"
20748928,07/01/2011 05:09:08 PM,07/01/2011 07:04:44 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10310,BARD AVENUE,BARD AVENUE,CASTLETON AVENUE,DEKAY STREET,,,BLOCKFACE,STATEN ISLAND,,Precinct,Closed,07/02/2011 01:09:08 AM,07/01/2011 07:04:44 PM,01 STATEN ISLAND,STATEN ISLAND,954733,170191,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.633762368370384,-74.10634601064591,"(40.633762368370384, -74.10634601064591)"
20748953,07/01/2011 04:41:12 PM,07/01/2011 07:43:21 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11228,,,,,16 AVENUE,BATH AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,07/02/2011 12:41:12 AM,07/01/2011 07:43:21 PM,11 BROOKLYN,BROOKLYN,981245,160314,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6067007301529,-74.01082224303433,"(40.6067007301529, -74.01082224303433)"
20750243,07/01/2011 12:34:04 PM,07/01/2011 05:00:06 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11236,976 EAST 94 STREET,EAST 94 STREET,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/01/2011 08:34:04 PM,07/01/2011 05:00:06 PM,18 BROOKLYN,BROOKLYN,1010009,174573,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64580173942081,-73.9071768466115,"(40.64580173942081, -73.9071768466115)"
20750450,07/01/2011 05:02:51 PM,07/01/2011 07:25:05 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11415,,,,,127 STREET,METROPOLITAN AVENUE,INTERSECTION,KEW GARDENS,,Precinct,Closed,07/02/2011 01:02:51 AM,07/01/2011 07:25:05 PM,09 QUEENS,QUEENS,1032926,195834,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70406197397307,-73.82444152782898,"(40.70406197397307, -73.82444152782898)"
20750984,07/01/2011 06:07:40 PM,07/01/2011 08:32:12 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10032,AUDUBON AVENUE,AUDUBON AVENUE,WEST 172 STREET,WEST 173 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,07/02/2011 02:07:40 AM,07/01/2011 08:32:12 PM,12 MANHATTAN,MANHATTAN,1001858,246496,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.843232188107024,-73.93636086055768,"(40.843232188107024, -73.93636086055768)"
20755365,07/02/2011 05:31:34 AM,07/02/2011 07:24:49 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10032,715 WEST 172 STREET,WEST 172 STREET,FT WASHINGTON AVENUE,HAVEN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,07/02/2011 01:31:34 PM,07/02/2011 07:24:49 AM,12 MANHATTAN,MANHATTAN,1000498,247101,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.844895342575086,-73.94127472874622,"(40.844895342575086, -73.94127472874622)"
20755527,07/02/2011 12:45:41 PM,07/02/2011 03:40:03 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11691,120 BEACH 26 STREET,BEACH 26 STREET,DEAD END,SEAGIRT AVENUE,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,07/02/2011 08:45:41 PM,07/02/2011 03:40:03 PM,14 QUEENS,QUEENS,1051185,155513,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59327072238166,-73.75898766762309,"(40.59327072238166, -73.75898766762309)"
20755660,07/02/2011 09:35:46 PM,07/02/2011 11:47:17 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10033,,,,,WEST  176 STREET,AMSTERDAM AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,07/03/2011 05:35:46 AM,07/02/2011 11:47:17 PM,12 MANHATTAN,MANHATTAN,1002723,247108,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84491018107135,-73.9332328777919,"(40.84491018107135, -73.9332328777919)"
20755661,07/02/2011 09:44:59 PM,07/03/2011 02:54:00 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11229,,,,,EAST   26 STREET,AVENUE V,INTERSECTION,BROOKLYN,,Precinct,Closed,07/03/2011 05:44:59 AM,07/03/2011 02:54:00 AM,15 BROOKLYN,BROOKLYN,999450,157110,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.597893876418034,-73.9452657545558,"(40.597893876418034, -73.9452657545558)"
20755954,07/02/2011 11:07:09 AM,07/02/2011 11:25:09 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11418,83-75 117 STREET,117 STREET,CURZON ROAD,84 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,07/02/2011 07:07:09 PM,07/02/2011 11:25:09 AM,09 QUEENS,QUEENS,1030027,195895,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.704244876651266,-73.83489683604886,"(40.704244876651266, -73.83489683604886)"
20756077,07/02/2011 09:57:51 PM,07/03/2011 04:41:29 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11429,,,,,MURDOCK AVENUE,COLFAX STREET,INTERSECTION,QUEENS VILLAGE,,Precinct,Closed,07/03/2011 05:57:51 AM,07/03/2011 04:41:30 AM,13 QUEENS,QUEENS,1055269,195433,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70281021256806,-73.74386222276235,"(40.70281021256806, -73.74386222276235)"
20756321,07/02/2011 02:48:19 PM,07/02/2011 03:14:29 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11226,EAST 18 STREET,EAST 18 STREET,CORTELYOU ROAD,DORCHESTER ROAD,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,07/02/2011 10:48:19 PM,07/02/2011 03:14:29 PM,14 BROOKLYN,BROOKLYN,994916,172985,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64147405925958,-73.96156732058938,"(40.64147405925958, -73.96156732058938)"
20757022,07/02/2011 09:14:22 PM,07/02/2011 09:21:44 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10312,,,,,GENESEE AVENUE,GETZ AVENUE,INTERSECTION,STATEN ISLAND,,Precinct,Closed,07/03/2011 05:14:22 AM,07/02/2011 09:21:44 PM,03 STATEN ISLAND,STATEN ISLAND,938331,140825,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55308890584983,-74.1652406416555,"(40.55308890584983, -74.1652406416555)"
20757248,07/02/2011 10:33:56 PM,07/03/2011 01:20:32 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11238,,,,,WAVERLY AVENUE,GREENE AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,07/03/2011 06:33:56 AM,07/03/2011 01:20:32 PM,02 BROOKLYN,BROOKLYN,993533,189435,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68662721778943,-73.96652801925403,"(40.68662721778943, -73.96652801925403)"
20757364,07/02/2011 09:40:37 PM,07/02/2011 11:09:08 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10306,162 PRINCETON AVENUE,PRINCETON AVENUE,COLGATE PLACE,CLAWSON STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,07/03/2011 05:40:37 AM,07/02/2011 11:09:08 PM,02 STATEN ISLAND,STATEN ISLAND,951805,145947,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.56720732603579,-74.11677876514794,"(40.56720732603579, -74.11677876514794)"
20759224,07/03/2011 07:53:33 AM,07/03/2011 01:54:50 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10314,175 WESTWOOD AVENUE,WESTWOOD AVENUE,FINE BOULEVARD,LA GUARDIA AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,07/03/2011 03:53:33 PM,07/03/2011 01:54:50 PM,02 STATEN ISLAND,STATEN ISLAND,951736,160348,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60673491364299,-74.11709640402198,"(40.60673491364299, -74.11709640402198)"
20759451,07/03/2011 07:58:56 PM,07/03/2011 10:32:37 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11214,2260 BENSON AVENUE,BENSON AVENUE,BAY 32 STREET,23 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2011 03:58:56 AM,07/03/2011 10:32:37 PM,11 BROOKLYN,BROOKLYN,985945,157580,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5991968037294,-73.99389629273313,"(40.5991968037294, -73.99389629273313)"
20759508,07/03/2011 04:25:40 PM,07/03/2011 06:15:37 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11226,40 EAST 17 STREET,EAST 17 STREET,CATON AVENUE,CHURCH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2011 12:25:40 AM,07/03/2011 06:15:38 PM,14 BROOKLYN,BROOKLYN,994191,176093,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65000569127014,-73.9641751246463,"(40.65000569127014, -73.9641751246463)"
20759585,07/03/2011 09:31:13 PM,07/04/2011 03:23:52 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11216,658 PARK PLACE,PARK PLACE,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2011 05:31:13 AM,07/04/2011 03:23:52 AM,08 BROOKLYN,BROOKLYN,996477,184838,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67400592016404,-73.95592109595411,"(40.67400592016404, -73.95592109595411)"
20759586,07/03/2011 09:43:19 PM,07/03/2011 10:53:04 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11235,2436 EAST 18 STREET,EAST 18 STREET,AVENUE X,AVENUE Y,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2011 05:43:19 AM,07/03/2011 10:53:04 PM,15 BROOKLYN,BROOKLYN,997545,154807,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.591575668227264,-73.9521300703747,"(40.591575668227264, -73.9521300703747)"
20759589,07/03/2011 10:00:00 PM,07/03/2011 10:42:50 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10465,,,,,CALHOUN AVENUE,BARKLEY AVENUE,INTERSECTION,BRONX,,Precinct,Closed,07/04/2011 06:00:00 AM,07/03/2011 10:42:50 PM,10 BRONX,BRONX,1031804,241787,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83019688169897,-73.82816308379863,"(40.83019688169897, -73.82816308379863)"
20759616,07/03/2011 10:46:24 PM,07/03/2011 11:16:44 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11205,,,,,WILLOUGHBY AVENUE,KENT AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,07/04/2011 06:46:24 AM,07/03/2011 11:16:44 PM,03 BROOKLYN,BROOKLYN,995622,191622,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6926275914926,-73.95899196107432,"(40.6926275914926, -73.95899196107432)"
20759890,07/03/2011 09:51:58 PM,07/03/2011 11:20:54 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10305,SEAVER AVENUE,SEAVER AVENUE,LACONIA AVENUE,MASON AVENUE,,,BLOCKFACE,STATEN ISLAND,,Precinct,Closed,07/04/2011 05:51:58 AM,07/03/2011 11:20:54 PM,02 STATEN ISLAND,STATEN ISLAND,958444,151092,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58135114257935,-74.09290277967428,"(40.58135114257935, -74.09290277967428)"
20759963,07/03/2011 10:47:34 PM,07/03/2011 10:59:14 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11004,,,,,256 STREET,81 AVENUE,INTERSECTION,GLEN OAKS,,Precinct,Closed,07/04/2011 06:47:34 AM,07/03/2011 10:59:14 PM,13 QUEENS,QUEENS,1063495,209808,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74219605725113,-73.71402519990353,"(40.74219605725113, -73.71402519990353)"
20759967,07/03/2011 11:01:19 PM,07/03/2011 11:18:48 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11357,10-34 166 STREET,166 STREET,BEND,12 AVENUE,,,ADDRESS,WHITESTONE,,Precinct,Closed,07/04/2011 07:01:19 AM,07/03/2011 11:18:48 PM,07 QUEENS,QUEENS,1040195,227762,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79165309180116,-73.79795910086429,"(40.79165309180116, -73.79795910086429)"
20759989,07/04/2011 01:12:54 AM,07/04/2011 07:02:29 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Store/Commercial,11234,3607 FILLMORE AVENUE,FILLMORE AVENUE,EAST 36 STREET,EAST 37 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2011 09:12:54 AM,07/04/2011 07:02:29 AM,18 BROOKLYN,BROOKLYN,1002846,162062,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61147962775854,-73.93302334196814,"(40.61147962775854, -73.93302334196814)"
20760059,07/03/2011 10:53:48 PM,07/03/2011 11:24:57 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11412,196 STREET,196 STREET,111 AVENUE,111 ROAD,,,BLOCKFACE,SAINT ALBANS,,Precinct,Closed,07/04/2011 06:53:48 AM,07/03/2011 11:24:57 PM,12 QUEENS,QUEENS,1050818,195415,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7027954103497,-73.75991533506358,"(40.7027954103497, -73.75991533506358)"
20760101,07/03/2011 10:17:03 PM,07/03/2011 11:09:34 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10031,521 WEST 147 STREET,WEST 147 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,07/04/2011 06:17:03 AM,07/03/2011 11:09:35 PM,09 MANHATTAN,MANHATTAN,998791,240535,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82687655090314,-73.94745858473635,"(40.82687655090314, -73.94745858473635)"
20760105,07/03/2011 10:42:34 PM,07/03/2011 11:09:32 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11416,87-05 95 AVENUE,95 AVENUE,87 STREET,88 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,07/04/2011 06:42:34 AM,07/03/2011 11:09:33 PM,09 QUEENS,QUEENS,1024722,188960,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68523579019853,-73.85407192383158,"(40.68523579019853, -73.85407192383158)"
20760236,07/03/2011 10:34:27 AM,07/03/2011 02:56:24 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11357,,,,,166 STREET,20 AVENUE,INTERSECTION,WHITESTONE,,Precinct,Closed,07/03/2011 06:34:27 PM,07/03/2011 02:56:24 PM,07 QUEENS,QUEENS,1040324,223506,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77997072161134,-73.79752875577734,"(40.77997072161134, -73.79752875577734)"
20760347,07/03/2011 11:18:17 AM,07/03/2011 03:11:33 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11214,,,,,CROPSEY AVENUE,20 AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,07/03/2011 07:18:17 PM,07/03/2011 03:11:33 PM,11 BROOKLYN,BROOKLYN,983469,157947,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60020427207184,-74.00281242908656,"(40.60020427207184, -74.00281242908656)"
20760355,07/03/2011 02:30:32 PM,07/03/2011 04:49:43 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11385,WOODWARD AVENUE,WOODWARD AVENUE,GATES AVENUE,PALMETTO STREET,,,BLOCKFACE,RIDGEWOOD,,Precinct,Closed,07/03/2011 10:30:32 PM,07/03/2011 04:49:43 PM,05 QUEENS,QUEENS,1010317,196165,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.705065977418585,-73.9059834531937,"(40.705065977418585, -73.9059834531937)"
20760477,07/03/2011 12:17:53 PM,07/03/2011 07:02:07 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11226,95 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/03/2011 08:17:53 PM,07/03/2011 07:02:07 PM,17 BROOKLYN,BROOKLYN,996734,176957,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.652373963316116,-73.95500919151641,"(40.652373963316116, -73.95500919151641)"
